Sector,Year,VolumeTotale,PrezzoInizioAnno,PrezzoFineAnno,VariazionePercentuale,PrezzoMedioGiornaliero
"INC.""",1988,862400,0.518518507480621,0.555555582046509,7.14,0.52
"INC.""",1991,11961100,0.685185194015503,0.851851880550385,24.32,0.71
"INC.""",1993,5335600,1.75925922393799,1.85185182094574,5.26,1.73
"INC.""",1995,5697800,1.96296298503876,2.66666674613953,35.85,2.39
"INC.""",1997,4458600,2.92592597007751,5.18518495559692,77.22,4.02
"INC.""",1999,8829700,15.125,5.40740728378296,-64.25,10.28
"INC.""",2000,13578400,5.22222232818604,3.98148155212402,-23.76,10.01
"INC.""",2002,16540200,14.3900003433228,14.0100002288818,-2.64,11.30
"INC.""",2004,17370400,8.22666645050049,14.1899995803833,72.49,13.24
"INC.""",2006,14111600,13.1333332061768,17.5866661071777,33.91,15.14
"INC.""",2008,22048900,11.2133331298828,14.6333332061768,30.50,12.50
"INC.""",2011,150891500,12.9899997711182,26.6800003051758,105.39,19.34
"INC.""",2013,165651500,28.7000007629395,29.3999996185303,2.44,21.59
"INC.""",2015,199704800,14.4899997711182,22.3899993896484,54.52,23.38
"INC.""",2017,232277800,14.1599998474121,14.1999998092651,0.28,25.55
"LTD.""",1997,4875800,2.0625,2.5625,24.24,2.47
"LTD.""",1999,3257000,0.726559996604919,0.71875,-1.07,0.71
"LTD.""",2000,8309000,0.78125,2.125,172.00,1.86
"LTD.""",2002,701800,1.64999997615814,0.939999997615814,-43.03,1.47
"LTD.""",2004,1942300,1.72500002384186,4.05000019073486,134.78,2.47
"LTD.""",2006,3880400,3.23000001907349,5.19000005722046,60.68,6.02
"LTD.""",2008,3123100,6.23999977111816,1.39999997615814,-77.56,4.18
"LTD.""",2011,7543100,6.55000019073486,4.57000017166138,-30.23,6.57
"LTD.""",2013,4887400,4.92999982833862,8.1899995803833,66.13,6.86
"LTD.""",2015,3808100,6.59000015258789,4.17000007629395,-36.72,5.25
"LTD.""",2017,2509500,5.8899998664856,7.19000005722046,22.07,6.39
"A GE COMPANY""",1988,80438500,14.25,14.0,-1.75,15.06
"A GE COMPANY""",1991,142272100,25.25,19.25,-23.76,25.00
"A GE COMPANY""",1993,158455900,19.5,20.0,2.56,23.91
"A GE COMPANY""",1995,177074300,18.0,24.375,35.42,20.77
"A GE COMPANY""",1997,391920600,34.5,43.625,26.45,40.42
"A GE COMPANY""",1999,562851300,18.3125,21.0625,15.02,26.86
"A GE COMPANY""",2000,575343000,20.25,41.5625,105.25,32.56
"A GE COMPANY""",2002,591145500,35.560001373291,32.189998626709,-9.48,32.44
"A GE COMPANY""",2004,608229200,31.7999992370605,42.6699981689453,34.18,38.55
"A GE COMPANY""",2006,1078848500,63.9300003051758,74.6600036621094,16.78,73.53
"A GE COMPANY""",2008,1416644800,81.1500015258789,32.0699996948242,-60.48,65.43
"A GE COMPANY""",2011,1486198600,57.2900009155273,48.6399993896484,-15.10,63.66
"A GE COMPANY""",2013,891681900,42.1300010681152,55.2599983215332,31.17,48.46
"A GE COMPANY""",2015,962737100,56.1699981689453,46.1500015258789,-17.84,58.14
"A GE COMPANY""",2017,819783400,65.0299987792969,31.6399993896484,-51.35,46.52
CO.,2008,345797900,125.116668701172,21.8500003814697,-82.54,74.07
CO.,2011,336215300,35.2999992370605,6.69999980926514,-81.02,23.27
CO.,2013,480538600,4.51000022888184,9.17000007629395,103.33,7.38
CO.,2015,316897000,8.35000038146973,9.69999980926514,16.17,8.64
CO.,2017,133883300,4.86999988555908,7.46000003814697,53.18,6.51
"CORP.""",2015,3506000,2.74000000953674,1.20000004768372,-56.20,3.22
"CORP.""",2017,309355000,25.2000007629395,25.2700004577637,0.28,15.42
"DICKINSON AND COMPANY""",1980,94440000,1.828125,3.265625,78.63,2.42
"DICKINSON AND COMPANY""",1982,144499200,3.0,2.65625,-11.46,2.69
"DICKINSON AND COMPANY""",1984,151576000,2.359375,2.4765625,4.97,2.25
"DICKINSON AND COMPANY""",1986,343133600,3.8984375,6.25,60.32,5.95
"DICKINSON AND COMPANY""",1988,230669600,6.4375,6.5,0.97,6.77
"DICKINSON AND COMPANY""",1991,310913600,9.34375,8.5625,-8.36,8.84
"DICKINSON AND COMPANY""",1993,166980400,9.71875,8.9375,-8.04,9.19
"DICKINSON AND COMPANY""",1995,201927600,12.0625,18.75,55.44,14.76
"DICKINSON AND COMPANY""",1997,173160000,21.6875,25.0,15.27,24.50
"DICKINSON AND COMPANY""",1999,299431300,43.0,26.9375,-37.35,32.07
"DICKINSON AND COMPANY""",2000,263894200,26.1875,34.625,32.22,28.52
"DICKINSON AND COMPANY""",2002,228226700,33.2900009155273,30.6900005340576,-7.81,32.97
"DICKINSON AND COMPANY""",2004,265361400,41.0299987792969,56.7999992370605,38.44,49.94
"DICKINSON AND COMPANY""",2006,227309200,60.4500007629395,70.1500015258789,16.05,65.58
"DICKINSON AND COMPANY""",2008,427024700,86.7799987792969,68.3899993896484,-21.19,81.22
"DICKINSON AND COMPANY""",2011,366750600,84.7300033569336,74.7200012207031,-11.81,80.22
"DICKINSON AND COMPANY""",2013,230446600,79.4499969482422,110.48999786377,39.07,98.03
"DICKINSON AND COMPANY""",2015,279548200,139.860000610352,154.089996337891,10.17,143.94
"DICKINSON AND COMPANY""",2017,420318200,165.149993896484,214.059997558594,29.62,140.42
"GOLD & INCOME TUST""",2012,21729500,13.9799995422363,13.6599998474121,-2.29,15.10
"GOLD & INCOME TUST""",2014,28591200,10.1700000762939,8.06999969482422,-20.65,10.26
"GOLD & INCOME TUST""",2016,28714900,5.78999996185303,6.67000007629395,15.20,7.02
"GOLD & INCOME TUST""",2018,9371000,6.84000015258789,5.96999979019165,-12.72,6.39
"INC (ME)""",2001,962700,5.08333349227905,7.36666679382324,44.92,6.27
"INC (ME)""",2003,582000,10.6666669845581,16.6333332061768,55.94,13.07
"INC (ME)""",2005,1265600,17.3999996185303,17.5799999237061,1.03,17.67
"INC (ME)""",2007,759900,16.6299991607666,14.6400003433228,-11.97,15.76
"INC (ME)""",2009,4575000,18.9099998474121,15.4200000762939,-18.46,17.05
"INC (ME)""",2010,3649300,15.5900001525879,15.789999961853,1.28,14.37
"INC (ME)""",2012,3821700,16.0799999237061,16.4699993133545,2.43,15.74
"INC (ME)""",2014,3938000,17.0699996948242,18.0900001525879,5.98,16.79
"INC (ME)""",2016,3939700,19.6499996185303,33.0999984741211,68.45,22.03
"INC (ME)""",2018,1734400,27.1100006103516,29.7700004577637,9.81,28.69
"INC""",1980,41515800,2.30844783782959,2.3308641910553,0.97,2.37
"INC""",1982,169425000,2.18565821647644,2.48035359382629,13.48,2.47
"INC""",1984,303528800,2.87328100204468,1.62962961196899,-43.28,2.65
"INC""",1986,304021800,1.86640477180481,2.30844783782959,23.68,3.06
"INC""",1988,253346800,3.92592597007751,4.51851844787598,15.09,3.02
"INC""",1991,258925400,3.68369340896606,5.05893898010254,37.33,5.12
"INC""",1993,202550900,5.20628690719604,1.10416662693024,-78.79,6.27
"INC""",1995,644990200,5.74656200408936,7.51473474502563,30.77,9.36
"INC""",1997,819541300,9.25,10.6875,15.54,17.33
"INC""",1999,1540964600,0.90625,1.27604162693024,40.80,9.09
"INC""",2000,2103575600,5.74598598480225,1.40499997138977,-75.55,11.85
"INC""",2002,5722905000,9.23772144317627,7.85854625701904,-14.93,9.06
"INC""",2004,3382389500,3.45000004768372,3.52999997138977,2.32,13.63
"INC""",2006,3928150800,20.4099998474121,24.4799995422363,19.94,15.34
"INC""",2008,6645226900,14.1400003433228,0.200000002980232,-98.59,14.25
"INC""",2011,7350378512,8.03999996185303,4.71999979019165,-41.29,16.36
"INC""",2013,8063681200,25.2900009155273,29.5499992370605,16.84,38.29
"INC""",2015,7966422057,4.17999982833862,4.3899998664856,5.02,27.09
"INC""",2017,8713291500,19.3999996185303,31.3899993896484,61.80,24.26
"INC. (HOLDING CO.)""",1984,10537200,14.0833301544189,16.25,15.38,15.31
"INC. (HOLDING CO.)""",1986,58505700,19.3333301544189,22.0,13.79,22.55
"INC. (HOLDING CO.)""",1988,120693900,13.25,8.33333015441895,-37.11,10.40
"INC. (HOLDING CO.)""",1991,29335900,5.5,6.5,18.18,6.22
"INC. (HOLDING CO.)""",1993,55618400,8.25,7.5,-9.09,7.69
"INC. (HOLDING CO.)""",1995,44659900,8.66666984558105,11.75,35.58,9.67
"INC. (HOLDING CO.)""",1997,69403000,12.8333301544189,15.7916698455811,23.05,12.50
"INC. (HOLDING CO.)""",1999,66313500,13.4166698455811,10.8333301544189,-19.25,12.20
"INC. (HOLDING CO.)""",2000,84845700,10.4166698455811,17.875,71.60,13.08
"INC. (HOLDING CO.)""",2002,85403400,19.2066707611084,15.8800001144409,-17.32,16.15
"INC. (HOLDING CO.)""",2004,66555100,18.9933300018311,25.2900009155273,33.15,21.43
"INC. (HOLDING CO.)""",2006,130354900,24.9799995422363,31.1000003814697,24.50,26.73
"INC. (HOLDING CO.)""",2008,386047700,21.2099990844727,10.0799999237061,-52.48,12.52
"INC. (HOLDING CO.)""",2011,212741100,13.2299995422363,18.2299995422363,37.79,15.68
"INC. (HOLDING CO.)""",2013,114885600,21.0900001525879,24.1200008392334,14.37,22.70
"INC. (HOLDING CO.)""",2015,151315000,29.6900005340576,30.5699996948242,2.96,27.64
"INC. (HOLDING CO.)""",2017,148456200,33.9900016784668,40.4500007629395,19.01,39.26
"INC. (NJ)""",2003,60300,9.80363655090332,14.0799999237061,43.62,11.91
"INC. (NJ)""",2005,433500,15.2799997329712,15.6000003814697,2.09,15.59
"INC. (NJ)""",2007,831900,16.3500003814697,15.5500001907349,-4.89,16.51
"INC. (NJ)""",2009,303700,10.7799997329712,9.01000022888184,-16.42,8.99
"INC. (NJ)""",2010,1178700,9.05000019073486,9.80000019073486,8.29,8.88
"INC. (NJ)""",2012,2629000,10.1300001144409,9.44999980926514,-6.71,10.11
"INC. (NJ)""",2014,1268300,13.0900001525879,11.7299995422363,-10.39,12.97
"INC. (NJ)""",2016,2405800,10.4700002670288,13.0,24.16,10.82
"INC. (NJ)""",2018,3952400,14.6000003814697,14.8500003814697,1.71,15.32
"INC. (THE)""",1980,181058400,0.784722208976746,0.864583313465118,10.18,0.47
"INC. (THE)""",1982,1589539200,0.0802469104528427,0.150462970137596,87.50,1.40
"INC. (THE)""",1984,2221794600,1.42708337306976,1.90972220897675,33.82,4.82
"INC. (THE)""",1986,2500210200,3.64822387695312,2.89987015724182,-20.51,17.21
"INC. (THE)""",1988,2913323500,4.875,8.37095355987549,71.71,27.73
"INC. (THE)""",1991,4254338400,11.125,7.48611116409302,-32.71,17.41
"INC. (THE)""",1993,5029584900,18.875,25.625,35.76,19.46
"INC. (THE)""",1995,5712734700,10.7916669845581,14.4583330154419,33.98,20.00
"INC. (THE)""",1997,5795453400,10.625,46.78125,340.29,19.62
"INC. (THE)""",1999,5711219800,6.4375,10.6875,66.02,24.32
"INC. (THE)""",2000,7437814900,23.1989612579346,29.8873710632324,28.83,25.68
"INC. (THE)""",2002,11581799400,14.1000003814697,15.5200004577637,10.07,22.72
"INC. (THE)""",2004,8797643400,26.0,240.600006103516,825.38,27.97
"INC. (THE)""",2006,12135093000,41.2400016784668,199.350006103516,383.39,42.40
"INC. (THE)""",2008,25764109600,21.5599994659424,15.4799995422363,-28.20,32.09
"INC. (THE)""",2011,18321999800,10.7600002288818,9.72999954223633,-9.57,27.96
"INC. (THE)""",2013,11074352500,15.0820684432983,21.1239528656006,40.06,37.20
"INC. (THE)""",2015,10407554300,10.8800001144409,7.42999982833862,-31.71,44.69
"INC. (THE)""",2017,9750379100,31.4599990844727,30.4899997711182,-3.08,46.92
"INC. HOLDING COMPANY""",1980,81766800,5.5,5.875,6.82,6.03
"INC. HOLDING COMPANY""",1982,165500400,7.09375,12.09375,70.48,9.88
"INC. HOLDING COMPANY""",1984,174834800,14.0625,11.59375,-17.56,12.87
"INC. HOLDING COMPANY""",1986,249420400,13.8125,18.0625,30.77,18.18
"INC. HOLDING COMPANY""",1988,182668800,23.625,25.3125,7.14,24.17
"INC. HOLDING COMPANY""",1991,131298000,22.5,27.5,22.22,25.58
"INC. HOLDING COMPANY""",1993,161507200,39.3125,52.625,33.86,45.02
"INC. HOLDING COMPANY""",1995,156849500,44.125,47.625,7.93,45.68
"INC. HOLDING COMPANY""",1997,172678200,47.875,60.3125,25.98,54.47
"INC. HOLDING COMPANY""",1999,262603000,46.875,19.9375,-57.47,38.28
"INC. HOLDING COMPANY""",2000,359126800,19.6875,10.875,-44.76,14.97
"INC. HOLDING COMPANY""",2002,687259900,26.2000007629395,23.0100002288818,-12.18,20.85
"INC. HOLDING COMPANY""",2004,817713600,25.5900001525879,41.4000015258789,61.78,35.47
"INC. HOLDING COMPANY""",2006,604618500,56.4500007629395,77.3600006103516,37.04,66.16
"INC. HOLDING COMPANY""",2008,1592004000,41.6500015258789,19.7000007629395,-52.70,34.96
"INC. HOLDING COMPANY""",2011,1251087100,33.0999984741211,35.1500015258789,6.19,32.64
"INC. HOLDING COMPANY""",2013,5851580900,20.8400001525879,9.14999961853027,-56.09,14.37
"INC. HOLDING COMPANY""",2015,3250682200,6.28999996185303,6.65999984741211,5.88,8.41
"INC. HOLDING COMPANY""",2017,4704758300,8.32999992370605,3.16000008583069,-62.06,4.84
"INC. OF LOUISIANA""",2008,156100,9.5,6.98999977111816,-26.42,7.98
"INC. OF LOUISIANA""",2011,477300,11.8500003814697,14.1899995803833,19.75,13.12
"INC. OF LOUISIANA""",2013,687900,17.4099998474121,17.7999992370605,2.24,17.48
"INC. OF LOUISIANA""",2015,474700,19.2999992370605,23.25,20.47,21.36
"INC. OF LOUISIANA""",2017,258100,27.2000007629395,28.1299991607666,3.42,27.09
"INC.""",1971,435597600,1.31944441795349,1.72222220897675,30.53,11.78
"INC.""",1973,1216095400,5.625,5.58333349227905,-0.74,7.23
"INC.""",1975,1628517600,10.21875,13.78125,34.86,4.72
"INC.""",1977,2086217500,6.34375,4.71875,-25.62,5.84
"INC.""",1979,2855299400,1.49843752384186,2.31758332252502,54.67,5.72
"INC.""",1980,8085954000,1.96527779102325,0.718947649002075,-63.42,22.77
"INC.""",1982,15459124116,14.25,4.79166650772095,-66.37,17.88
"INC.""",1984,18151393552,16.25,3.16002011299133,-80.55,12.53
"INC.""",1986,31046267517,4.0,27.5,587.50,20.84
"INC.""",1988,34517491362,10.0,2.54166674613953,-74.58,9.94
"INC.""",1991,63145259145,2.25,1.58333337306976,-29.63,10.71
"INC.""",1993,69804789837,0.5,2.0,300.00,17.12
"INC.""",1995,80665539677,2.9375,21.875,644.68,243.15
"INC.""",1997,104240231976,129.375,24.8125,-80.82,97.31
"INC.""",1999,109606535931,235.0,1.5,-99.36,52.19
"INC.""",2000,131454792156,3.35802459716797,12.09375,260.14,159.48
"INC.""",2002,164016860189,14.3000001907349,15.2399997711182,6.57,81.98
"INC.""",2004,176927149170,26.8050003051758,24.5,-8.60,358.68
"INC.""",2006,207330254562,2.38000011444092,60.7599983215332,2452.94,452.16
"INC.""",2008,344793397029,17.5599994659424,16.7000007629395,-4.90,147.82
"INC.""",2011,310126287684,5.78999996185303,2.52999997138977,-56.30,72.26
"INC.""",2013,299945661502,29.8400001525879,14.8299999237061,-50.30,75.78
"INC.""",2015,341538920062,34.0800018310547,63.6399993896484,86.74,58.02
"INC.""",2017,383397645034,3.59999990463257,28.7299995422363,698.06,49.08
"INCOME & GROWTH INC.""",2017,22257272,19.0,17.6000003814697,-7.37,18.72
"INCORPORATED""",1980,217290500,4.125,3.33333325386047,-19.19,3.04
"INCORPORATED""",1982,171227000,9.92000007629395,17.0666675567627,72.04,3.75
"INCORPORATED""",1984,219762100,5.375,4.21875,-21.51,5.75
"INCORPORATED""",1986,298910200,0.652173936367035,1.26811599731445,94.44,7.72
"INCORPORATED""",1988,223830700,5.375,6.8125,26.74,7.95
"INCORPORATED""",1991,233467800,17.2666664123535,19.466667175293,12.74,8.25
"INCORPORATED""",1993,271078900,6.625,11.0,66.04,13.25
"INCORPORATED""",1995,277801000,21.25,17.5,-17.65,12.97
"INCORPORATED""",1997,306397400,11.8125,2.375,-79.89,18.94
"INCORPORATED""",1999,358723800,27.625,14.8125,-46.38,26.73
"INCORPORATED""",2000,442187000,30.5625,29.8125,-2.45,15.72
"INCORPORATED""",2002,325278300,12.1899995803833,11.5699996948242,-5.09,17.73
"INCORPORATED""",2004,357985000,29.8600006103516,13.3599996566772,-55.26,33.04
"INCORPORATED""",2006,513586200,37.6199989318848,44.8800010681152,19.30,33.64
"INCORPORATED""",2008,1329933900,63.7999992370605,24.5,-61.60,21.59
"INCORPORATED""",2011,1023801400,10.9899997711182,52.25,375.43,21.90
"INCORPORATED""",2013,850127500,27.75,30.9400005340576,11.50,28.76
"INCORPORATED""",2015,837475700,28.1599998474121,29.0400009155273,3.13,38.79
"INCORPORATED""",2017,858239400,93.5899963378906,101.910003662109,8.89,45.91
"INDUSTRIALS AND MATERIALS FUND""",2011,23816000,19.7700004577637,15.3900003433228,-22.15,19.10
"INDUSTRIALS AND MATERIALS FUND""",2013,13423600,16.7700004577637,17.1200008392334,2.09,17.07
"INDUSTRIALS AND MATERIALS FUND""",2015,17635200,15.5699996948242,12.2600002288818,-21.26,14.10
"INDUSTRIALS AND MATERIALS FUND""",2017,17446500,13.0100002288818,16.8500003814697,29.52,15.11
"INFRASTRUCTURE & POWER OPPORTUN""",2012,15182000,20.0,17.8899993896484,-10.55,18.90
"INFRASTRUCTURE & POWER OPPORTUN""",2014,15546400,17.75,20.7399997711182,16.85,19.71
"INFRASTRUCTURE & POWER OPPORTUN""",2016,15968200,16.8299999237061,18.4099998474121,9.39,18.59
"INFRASTRUCTURE & POWER OPPORTUN""",2018,6308100,21.3400001525879,20.6399993896484,-3.28,20.25
"INTEREST & PREMIUM STRATEGY FUND""",2005,54967400,25.1499996185303,20.8500003814697,-17.10,23.24
"INTEREST & PREMIUM STRATEGY FUND""",2007,60334400,25.0,23.2700004577637,-6.92,24.64
"INTEREST & PREMIUM STRATEGY FUND""",2009,97582200,13.6700000762939,14.75,7.90,12.46
"INTEREST & PREMIUM STRATEGY FUND""",2010,84970000,14.8400001525879,17.5100002288818,17.99,15.33
"INTEREST & PREMIUM STRATEGY FUND""",2012,67036100,16.2700004577637,15.6000003814697,-4.12,16.84
"INTEREST & PREMIUM STRATEGY FUND""",2014,65074100,17.6100006103516,16.0,-9.14,18.09
"INTEREST & PREMIUM STRATEGY FUND""",2016,66028000,12.210000038147,12.6099996566772,3.28,12.30
"INTEREST & PREMIUM STRATEGY FUND""",2018,47313000,13.039999961853,13.1000003814697,0.46,12.95
"L.L.C.""",2010,11400,7.75,7.75,0.00,7.75
"L.L.C.""",2012,8755300,6.59999990463257,6.57999992370605,-0.30,7.44
"L.L.C.""",2014,115770600,9.30000019073486,8.5,-8.60,16.32
"L.L.C.""",2016,143230200,25.1200008392334,22.5,-10.43,11.69
"L.L.C.""",2018,108332000,7.73999977111816,6.75,-12.79,18.08
"L.P.""",1986,2300600,20.5,21.5,4.88,21.32
"L.P.""",1988,12995800,16.75,16.5,-1.49,11.21
"L.P.""",1991,20625500,6.5,9.3125,43.27,8.02
"L.P.""",1993,32790400,10.375,6.625,-36.14,12.81
"L.P.""",1995,62361800,14.5625,18.5,27.04,15.83
"L.P.""",1997,82029400,10.25,21.875,113.41,18.73
"L.P.""",1999,209606100,23.5,15.0625,-35.90,15.11
"L.P.""",2000,143244900,8.25,3.625,-56.06,12.65
"L.P.""",2002,241043000,6.875,6.05499982833862,-11.93,15.15
"L.P.""",2004,451651000,28.0200004577637,29.6000003814697,5.64,19.19
"L.P.""",2006,620462800,25.7199993133545,22.0300006866455,-14.35,18.68
"L.P.""",2008,8476124900,18.3099994659424,13.4399995803833,-26.60,17.02
"L.P.""",2011,2803218800,48.8699989318848,45.9099998474121,-6.06,23.70
"L.P.""",2013,4264597200,0.46000000834465,38.5,8269.57,28.97
"L.P.""",2015,4573547500,27.6399993896484,7.44999980926514,-73.05,29.58
"L.P.""",2017,5100315400,24.0699996948242,10.75,-55.34,22.68
"LIMITED PARTNERSHIP // VENTAS CAPITAL CORPORATI""",2013,11776800,25.3099994659424,21.3400001525879,-15.69,23.02
"LIMITED PARTNERSHIP // VENTAS CAPITAL CORPORATI""",2015,3666200,24.8400001525879,26.1100006103516,5.11,25.48
"LIMITED PARTNERSHIP // VENTAS CAPITAL CORPORATI""",2017,5012600,24.0,25.1599998474121,4.83,25.24
"LIMITED""",2002,34249300,13.0100002288818,13.1099996566772,0.77,12.82
"LIMITED""",2004,192346300,28.3600006103516,66.9199981689453,135.97,42.69
"LIMITED""",2006,365682500,53.9500007629395,93.8499984741211,73.96,73.18
"LIMITED""",2008,608644800,109.379997253418,42.2599983215332,-61.36,85.51
"LIMITED""",2011,846297300,108.98999786377,110.48999786377,1.38,68.48
"LIMITED""",2013,452224300,4.21999979019165,7.61499977111816,80.45,73.16
"LIMITED""",2015,977827000,146.889999389648,69.1900024414062,-52.90,53.98
"LIMITED""",2017,821551300,12.5649995803833,36.1074981689453,187.37,75.83
"LLC""",1996,554100,74.375,78.125,5.04,75.89
"LLC""",1998,1574200,98.125,83.75,-14.65,99.81
"LLC""",2001,1936300,111.875,125.449996948242,12.13,117.71
"LLC""",2003,3728400,128.199996948242,123.75,-3.47,121.74
"LLC""",2005,44241100,133.350006103516,129.149993896484,-3.15,72.37
"LLC""",2007,141434600,32.3199996948242,37.2400016784668,15.22,62.40
"LLC""",2009,233013500,18.5900001525879,26.9200000762939,44.81,9.65
"LLC""",2010,162063200,6.3899998664856,8.85999965667725,38.65,13.24
"LLC""",2012,194932600,33.0099983215332,27.6900005340576,-16.12,18.99
"LLC""",2014,508501000,34.6500015258789,35.560001373291,2.63,30.85
"LLC""",2016,481503600,15.4700002670288,19.3600006103516,25.15,23.78
"LLC""",2018,367408123,15.9499998092651,25.4799995422363,59.75,24.31
"LP""",1999,23981400,20.5625,14.125,-31.31,18.25
"LP""",2000,10564900,14.75,19.25,30.51,17.12
"LP""",2002,6495800,25.75,26.0499992370605,1.17,25.37
"LP""",2004,11490800,32.7000007629395,37.7900009155273,15.57,31.12
"LP""",2006,20973500,34.5499992370605,39.8499984741211,15.34,34.58
"LP""",2008,104487000,36.2299995422363,23.25,-35.83,24.05
"LP""",2011,266955800,14.3000001907349,16.2199993133545,13.43,58.40
"LP""",2013,732553600,19.7399997711182,26.0,31.71,31.93
"LP""",2015,1309807200,56.0299987792969,4.0,-92.86,31.82
"LP""",2017,1210774600,26.0100002288818,25.7399997711182,-1.04,28.69
"LTD""",2008,509900,28.0400009155273,28.0,-0.14,27.91
"LTD""",2011,587200,20.3999996185303,5.19999980926514,-74.51,13.37
"LTD""",2013,17902000,4.48000001907349,13.5600004196167,202.68,8.80
"LTD""",2015,13409800,2.96000003814697,1.55999994277954,-47.30,2.10
"LTD""",2017,23876300,3.77999997138977,1.05999994277954,-71.96,3.36
"LTD.""",1980,21652000,0.893750011920929,1.15312504768372,29.02,1.07
"LTD.""",1982,56880000,1.68202996253967,1.95468497276306,16.21,1.43
"LTD.""",1984,212959600,2.41875004768372,2.42499995231628,0.26,5.35
"LTD.""",1986,462261300,30.875,17.75,-42.51,18.18
"LTD.""",1988,187930800,0.572839498519897,0.493827164173126,-13.79,14.65
"LTD.""",1991,80317800,6.625,7.75,16.98,17.69
"LTD.""",1993,109089400,2.66666674613953,1.45833337306976,-45.31,22.14
"LTD.""",1995,379885200,17.75,19.0,7.04,14.46
"LTD.""",1997,437650100,95.75,121.0,26.37,20.05
"LTD.""",1999,580861000,1.79166662693024,2.41666674613953,34.88,21.21
"LTD.""",2000,761056400,1.125,1.41481482982635,25.76,27.46
"LTD.""",2002,558030000,22.6599998474121,21.3500003814697,-5.78,41.06
"LTD.""",2004,1742545200,32.9066696166992,24.8666706085205,-24.43,48.43
"LTD.""",2006,2552042000,6.03061723709106,9.10999965667725,51.06,48.53
"LTD.""",2008,3909254500,14.2425003051758,5.94999980926514,-58.22,32.74
"LTD.""",2011,4008144200,7.79999971389771,3.70000004768372,-52.56,30.78
"LTD.""",2013,3799587200,10.6400003433228,7.3600001335144,-30.83,39.32
"LTD.""",2015,3469215100,4.05000019073486,4.40000009536743,8.64,40.35
"LTD.""",2017,4160671500,26.6499996185303,40.0099983215332,50.13,44.15
"N.V.""",1995,6905000,9.52499961853027,13.3999996185303,40.68,11.19
"N.V.""",1997,37919200,17.625,21.15625,20.04,21.43
"N.V.""",1999,32136400,32.5,30.5,-6.15,28.25
"N.V.""",2000,57489800,30.65625,40.0625,30.68,31.14
"N.V.""",2002,77909000,25.3999996185303,16.8400001525879,-33.70,21.91
"N.V.""",2004,106437200,23.4899997711182,30.25,28.78,24.54
"N.V.""",2006,125987800,35.9000015258789,44.1699981689453,23.04,32.29
"N.V.""",2008,491367700,21.0900001525879,11.2799997329712,-46.51,21.36
"N.V.""",2011,981500000,9.89999961853027,7.17000007629395,-27.58,16.60
"N.V.""",2013,687015100,23.9599990844727,23.7000007629395,-1.09,19.47
"N.V.""",2015,737599000,13.0799999237061,13.460000038147,2.91,21.96
"N.V.""",2017,874689900,25.2299995422363,25.7000007629395,1.86,22.81
"PLC""",1972,36908000,2.27168679237366,1.9462993144989,-14.32,2.09
"PLC""",1974,37454000,1.25334441661835,0.933982610702515,-25.48,1.24
"PLC""",1976,66524000,1.44014096260071,2.12707018852234,47.70,1.88
"PLC""",1978,68570800,1.75347709655762,1.68116879463196,-4.12,1.79
"PLC""",1981,89712000,2.06078743934631,2.30482816696167,11.84,2.39
"PLC""",1983,249114400,2.25963544845581,4.01311254501343,77.60,3.02
"PLC""",1985,380129200,3.77811050415039,4.63677167892456,22.73,4.02
"PLC""",1987,338497200,5.41408634185791,5.73043537139893,5.84,6.16
"PLC""",1989,166560400,5.97899532318115,6.18236255645752,3.40,6.45
"PLC""",1990,146996400,6.18236255645752,5.40956735610962,-12.50,5.73
"PLC""",1992,200786000,6.94159984588623,8.85325145721436,27.54,8.15
"PLC""",1994,227851200,11.1174058914185,10.7377872467041,-3.41,11.43
"PLC""",1996,221273100,11.9308748245239,15.130518913269,26.82,12.85
"PLC""",1998,399674600,13.625,20.5,50.46,17.04
"PLC""",2001,340512400,16.828125,18.6025009155273,10.54,17.28
"PLC""",2003,620766400,9.47999954223633,11.210000038147,18.25,15.45
"PLC""",2005,485451400,35.564998626709,33.5449981689453,-5.68,26.90
"PLC""",2007,679529900,78.8537139892578,91.1026229858398,15.53,48.27
"PLC""",2009,1100180400,9.72999954223633,14.3599996566772,47.58,29.22
"PLC""",2010,1045779300,32.1599998474121,50.7550010681152,57.82,34.46
"PLC""",2012,1185336400,53.624454498291,62.7074241638184,16.94,41.32
"PLC""",2014,956232200,22.0499992370605,18.4500007629395,-16.33,55.86
"PLC""",2016,963037000,52.2200012207031,67.0899963378906,28.48,49.25
"PLC""",2018,613890900,58.8400001525879,53.0999984741211,-9.76,48.80
RUGER & COMPANY,1980,2952000,1.46875,1.6875,14.89,1.94
RUGER & COMPANY,1982,4138400,2.21875,2.53125,14.08,2.34
RUGER & COMPANY,1984,1293600,3.9375,2.875,-26.98,3.16
RUGER & COMPANY,1986,1914400,4.375,4.5,2.86,4.77
RUGER & COMPANY,1988,3994400,3.75,4.875,30.00,4.86
RUGER & COMPANY,1991,5347600,5.6875,7.40625,30.22,6.00
RUGER & COMPANY,1993,12659200,9.75,12.4375,27.56,12.24
RUGER & COMPANY,1995,12741800,14.0625,13.6875,-2.67,15.24
RUGER & COMPANY,1997,16001200,19.125,18.4375,-3.59,18.54
RUGER & COMPANY,1999,16586700,12.8125,8.875,-30.73,10.00
RUGER & COMPANY,2000,12324700,8.9375,9.4375,5.59,8.99
